Item URL,Name,Price,Brand,Sizes,SKU,Categories,Description,All images URLs
https://superkicks.in/product/michael-lau-mirage-mox/,MICHAEL LAU MIRAGE MOX,9999,Puma,"7, 8, 9, 10",37519601,"Footwear, Sneakers","The Mirage Mox takes design cues from a 1970s pair of PUMA running shoes and transforms them with textural contrast, pops of colour and funky futuristic elements. Inspired by illusions and the space between what’s real and otherworldly, it’s ready for new realities. This showstopping iteration was created in collaboration with Michael Lau, a Hong Kong artist whose iconic, street-inspired characters have become highly sought after by enthusiasts globally. From scribbling ideas to manufacturing errors, with pencil marks and graph paper prints, these cool kicks deserve a run out.","https://superkicks.in/wp-content/uploads/2021/03/37519601-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/03/37519601-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/03/37519601-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/03/37519601-2.jpg?x44010"
https://superkicks.in/product/instapump-fury-og/,INSTAPUMP FURY OG,14999,Reebok,"5, 6, 7, 8, 9, 10, 11",FW7698,"Footwear, Sneakers","THROWBACK INSTAPUMP FURY SHOES INSPIRED BY THE FURY CHARACTERS
Unleash your inner Fury. The archive Fury characters inspire the design of these Instapump Fury OG shoes. A character graphic representing one of the Legion of Fury decorates the heel. A vibrant print design gives the upper a standout look. Pump them up with air for a snug, custom feel.","https://superkicks.in/wp-content/uploads/2020/09/FW7698.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW7698-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW7698-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW76981.jpg?x44010"
https://superkicks.in/product/pompei-2-black-red/,POMPEI 2 BLACK RED,15999,Ylati,"6, 7, 9, 11",POMPEI-2-BLK,"Footwear, Sneakers",Our urban runner style Pompeihas a contemporary urban touchfor a sophisticated street look.It is handcrafted with premiumItalian soft Nappa calfskin,"https://superkicks.in/wp-content/uploads/2021/01/pombred-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/01/pombred.jpg?x44010"
https://superkicks.in/product/portofino-1/,PORTOFINO 1,12999,Ylati,"6, 7, 8, 9, 10, 11",PORTOFINO-WHITE-ROYAL,"Footwear, Sneakers","Basic style Portofino 1 WHITE/ROYAL , wearable for any occasion, is handcrafted with premium Italian soft Nappa calfskin in white colour. Moulded on an extra-light outsole.","https://superkicks.in/wp-content/uploads/2020/06/porto-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/porto.jpg?x44010"
https://superkicks.in/product/club-c-double-zip-w/,CLUB C DOUBLE ZIP W,7599,Reebok,"4, 5, 6, 7",FW1264,"Classics, Footwear, Sneakers","RETRO SHOES WITH A VELVET UPPER
Zip into these women’s shoes for an old-school look to pair with your funkiest playlist. They have a velvet upper with a zip closure. The chunky midsole adds to the time-capsule look. Lightweight cushioning keeps you comfortable until the end of the day.","https://superkicks.in/wp-content/uploads/2020/09/FW1264.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW1264-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW1264-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW1264-1.jpg?x44010"
https://superkicks.in/product/jordan-why-not-zer0-3-black-cement/,JORDAN “WHY NOT” ZER0.3 BLACK CEMENT,10995,Nike,6,cd3002-006,"Basketball, Footwear, Sneakers","One of the game’s fiercest competitors, triple-double dynamo Russell Westbrook has the motor, muscle and mentality to match his fearlessnessÄîwith the stats to back it up. Built to hold up on outdoor courts, the Jordan “Why Not?” Zer0.3 PF is fine-tuned for players like Russ, who beat opponents with linear speed and aggressiveness.","https://superkicks.in/wp-content/uploads/2020/06/Why-not-6.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/Why-not-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/Why-not-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/Why-not-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/Why-not-5.jpg?x44010"
https://superkicks.in/product/alassio-2/,ALASSIO 2,13999,Ylati,"6, 8, 9, 10, 11",ALASSIO-2-BLK,"Footwear, Sneakers","The basic style Alassio, wearable for any occasion, is handcrafted with white canvas, moulded on an extra-light outsole.","https://superkicks.in/wp-content/uploads/2021/01/ala-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/01/ala.jpg?x44010"
https://superkicks.in/product/air-max-270-react-se/,AIR MAX 270 REACT SE,13995,Nike,"8, 9, 10, 11",CT1265-300,"Footwear, Sneakers",Refresh your step in the Nike Air Max 270 React SE. It features fresh colours and super-breathable no-sew materials on the upper. Nike Air underfoot adds spring to your step while transparent details let your sock game shine.,"https://superkicks.in/wp-content/uploads/2020/06/270r-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/270r-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/270r.jpg?x44010"
https://superkicks.in/product/ravello-2-wht/,RAVELLO 2 WHT,17999,Ylati,N/A,RAVELLO 2 WHT,"Footwear, Sneakers",The Ravello 2 sneakers from the new Ylati Footwear collection is a mix of technology and design. Ultralight and comfortable shoes with sophisticated lines will accompany any male outfit.,"https://superkicks.in/wp-content/uploads/2020/07/rav-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/rav-4-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/rav-2-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/rav-3-1.jpg?x44010"
https://superkicks.in/product/maiori-2-grey/,MAIORI 2 GREY,17999,Ylati,"6, 7, 8, 9, 10",MAIORI-2-GRY,"Footwear, Sneakers",Maiori has a contemporary urban touch for a sophisticated street look. It is handcrafted with premium Italian soft Nappa calfskin.,"https://superkicks.in/wp-content/uploads/2020/06/mai.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/mai-2.jpg?x44010"
https://superkicks.in/product/club-c-85-mu-2/,CLUB C 85 MU,7999,Reebok,"8, 10, 11",FW8452,"Classics, Footwear, Sneakers",The iconic tennis-inspired Club C 85 gets a limited edition update. These sneakers are reimagined by Très Rasché and take their design inspiration from the label’s mission to promote individuality and equality. A fully reflective upper brings the concept “Unlock Yourself” to life by exposing an unlockable design when you take a picture with a camera flash.,"https://superkicks.in/wp-content/uploads/2020/07/blacktres-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/blacktres-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/blacktres-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/blacktres-2.jpg?x44010"
https://superkicks.in/product/suede-vtg-earth-break/,SUEDE VTG EARTH BREAK,8999,Puma,"7, 8, 9, 10, 11",38053301,"Classics, Footwear, Sneakers","Fresh from PUMA’s EarthBreak pack, these low-top Suede VTG sneaker put a sleek twist on a classic sports shoe. They’re made using textured suede up top, accented with gold foil branding and cracked detailing, and completed with a base of sculpted white rubber.","https://superkicks.in/wp-content/uploads/2021/09/38053301-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/09/38053301-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/09/38053301-1.jpg?x44010"
https://superkicks.in/product/ravello-4-black/,RAVELLO 4 BLACK,18999,Ylati,"6, 7, 9",RAVELLO 4 BLK,"Footwear, Sneakers",Ravello has a contemporary urban touch for a sophisticated street look. It is handcrafted with premium Italian soft Nappa calfskin in Black colour with colourful painted drops.,"https://superkicks.in/wp-content/uploads/2020/06/rav4b.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/rav4b-2.jpg?x44010"
https://superkicks.in/product/nizza-hi-jelly-white/,NIZZA HI JELLY WHITE,10999,adidas originals,N/A,FW9940,"Footwear, Sneakers","VINTAGE HOOPS SHOES REIMAGINED IN A TRANSLUCENT TINT.
See-through raincoats. Plastic purses. Jelly nails. Now you can get your footwear in on the translucent trend. These adidas Nizza Hi Jelly Shoes revamp a throwback basketball style from the archives in sheer TPU material that has a glowing tint. Because your socks deserve the extra attention.","https://superkicks.in/wp-content/uploads/2020/08/ns289.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/08/ns288.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/08/ns287.jpg?x44010"
https://superkicks.in/product/sk8-hi-blk-blk-wht/,SK8-HI BLK/BLK/WHT,4499,Vans,N/A,71002277,"Footwear, Sneakers","The Sk8-Hi, the legendary lace-up high top, features sturdy canvas and suede uppers, re-enforced toecaps to withstand repeated wear, padded collars for support and flexibility, and signature rubber waffle outsoles.","https://superkicks.in/wp-content/uploads/2020/07/sk8b.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/sk8b-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/sk8b-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/sk8b-2.jpg?x44010"
https://superkicks.in/product/classic-slip-on-jawbones/,CLASSIC SLIP ON JAWBONES,5999,Vans,"6, 7, 9",71002027,"Classics, Footwear, Sneakers","The Classic Slip-On has a low profile, slip-on canvas upper with all-over checker print, elastic side accents, Vans flag label and Vans original Waffle Outsole.","https://superkicks.in/wp-content/uploads/2020/07/JAW.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/JAW-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/JAW-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/JAW-2.jpg?x44010"
https://superkicks.in/product/oslo-city-kidsuper/,OSLO-CITY KIDSUPER,9999,Puma,"7, 8, 9, 10, 11",37351201,"Footwear, Sneakers","KidSuper Studios was founded by Colm Dillane in Brooklyn. He and his circle of creators transform streetwear and accessories with fresh takes on style, art, music and sport. His first collaboration with PUMA celebrates a love for football combined with his passion for art-creating a fresh take on PUMA’s heritage. The Oslo City sports a whimsical remix of colours and unique detailing for a truly customised look.","https://superkicks.in/wp-content/uploads/2020/09/37351201-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/37351201.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/37351201-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/37351201-2.jpg?x44010"
https://superkicks.in/product/rs-x%c2%b3-pretty-pink/,RS-X³ PRETTY PINK,9999,Puma,"4, 5, 6, 7, 8",37413501,"Footwear, Sneakers","One of the first trainers to focus on technical aspects in addition to aesthetics, the RS series is back from the ’80s archives-this time with an “X” for extreme. Our 2020 reboot is extra and exaggerated, stripped down and built back up with fierce material mixes, sleek silhouettes and futuristic flair. With an unapologetically daring palette and high gloss finish, the extra-bold PP iteration is no exception. You’ll be hitting the streets with swagger.","https://superkicks.in/wp-content/uploads/2020/09/37413501-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/37413501-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/37413501.jpg?x44010"
https://superkicks.in/product/classic-leather-legacy-blue/,CLASSIC LEATHER LEGACY BLUE,7599,Reebok,N/A,FY7429,"Footwear, Sneakers","COLORFUL SHOES INSPIRED BY ’70S RUNNING DESIGN
Rad ’70s running style reimagined. These Classic Legacy shoes take their design inspiration from old-school trainers. A sculpted 3D look gives the midsole a fierce attitude. Bold colors pop for a standout look. The upper mixes suede and textile for extra texture and depth.","https://superkicks.in/wp-content/uploads/2020/08/legacyb-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/08/legacyb-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/08/legacyb.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/08/legacyb-3.jpg?x44010"
https://superkicks.in/product/popcat-20-wmns/,POPCAT 20 WMN’S,1999,Puma,"4, 5, 6, 8",37447102,"Footwear, Slides and Sandals",N/A,"https://superkicks.in/wp-content/uploads/2021/09/37447102-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/09/37447102-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/09/37447102-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/09/37447102-1.jpg?x44010"
https://superkicks.in/product/air-max-720/,AIR MAX 720,15995,Nike,N/A,CJ0585-003,"Footwear, Sneakers","The Nike Air Max 720 goes bigger than ever before with Nike’s tallest Air unit yet, offering unimaginable, all-day comfort. Has Air Max gone too far? We hope so.  Molded lines in the upper appear to radiate out from the sides, creating a wave-like design.","https://superkicks.in/wp-content/uploads/2020/07/720b-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/720b-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/720b-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/720b.jpg?x44010"
https://superkicks.in/product/ravello-4-white-fluo/,RAVELLO 4 WHITE,17999,Ylati,"6, 7, 8, 9, 10, 11",RAVELLO-4-WHT,"Footwear, Sneakers",Ravello has a contemporary urban touch for a sophisticated street look. It is handcrafted with premium Italian soft Nappa calfskin in white colour with neon details.,"https://superkicks.in/wp-content/uploads/2020/06/rav-4-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/rav4w.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/rav4w-2.jpg?x44010"
https://superkicks.in/product/pompei-1-red/,POMPEI 1 RED,13999,Ylati,"6, 7, 8",POMPEI-1-RED,"Footwear, Sneakers",Urban runner style Pompei has a contemporary urban touch for a sophisticated street look. It is handcrafted with premium Italian soft Nappa calfskin.,"https://superkicks.in/wp-content/uploads/2020/06/pomred-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/pomred-2-1.jpg?x44010"
https://superkicks.in/product/pompei-2-white-royal/,POMPEI 2 WHITE ROYAL,15999,Ylati,"6, 7, 8, 9, 10, 11",POMPEI-2-WHT,"Footwear, New Arrivals, Sneakers",Our urban runner style Pompeihas a contemporary urban touchfor a sophisticated street look.It is handcrafted with premiumItalian soft Nappa calfskin,"https://superkicks.in/wp-content/uploads/2020/06/pomb-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/pomb.jpg?x44010"
https://superkicks.in/product/maiori-2-red/,MAIORI 2 RED,17999,Ylati,"6, 7, 9, 10, 11",MAIORI-2-RED,"Footwear, Sneakers",Maiori has a contemporary urban touch for a sophisticated street look. It is handcrafted with premium Italian soft Nappa calfskin.,"https://superkicks.in/wp-content/uploads/2020/06/mair.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/mair-2.jpg?x44010"
https://superkicks.in/product/wonder-woman-fs-hi-shady-grey/,WONDER WOMAN FS HI SHADY GREY,13999,Reebok,"3, 4, 6, 7",FW4658,"Footwear, Sneakers",Bring out your inner super powers. The Freestyle Hi was the first-ever fitness shoe created specifically for women. This modern version of the iconic shoes gets a makeover with a design inspired by the villain in Wonder Woman called Cheetah. The soft nubuck upper features braided ankle straps and a molded metal jewel on the tongue. An animal print and metal studs give them a wild look.,"https://superkicks.in/wp-content/uploads/2020/09/FW4658-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW4658-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW4658-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/FW4658-1.jpg?x44010"
https://superkicks.in/product/air-max-2090/,AIR MAX 2090,11995,Nike,N/A,BV9977-100,"Classics, Footwear, Sneakers","A FUTURISTIC LEAP FORWARD.
Bring the past into the future with the Nike Air Max 2090. Inspired by the iconic Air Max 90, this shoe features Nike Air cushioning underfoot that adds unparalleled comfort, while transparent mesh on the upper blend with timeless OG features for an edgy, modernised look.","https://superkicks.in/wp-content/uploads/2020/07/2090w-2-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/2090w-4-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/2090w-3-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/07/2090w-1.jpg?x44010"
https://superkicks.in/product/rs-x3-jr-neon-flame/,RS-X3 JR ‘ NEON FLAME ‘,5999,Puma,"1, 2, 10, 11, 12, 13",36869401,"Footwear, Sneakers",N/A,"https://superkicks.in/wp-content/uploads/2020/09/1.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/09/4-1.jpg?x44010"
https://superkicks.in/product/love-patent/,LOVE PATENT,4999,Puma,"4, 5, 6",37285402,"Footwear, Sneakers","“Love” is an expression used in the world of tennis and it is from that sport that we took inspiration when designing these trainers. This shoe, with minimalist details and wavy tooling, is sophisticated, tasteful, simple, chic – and most definitely ready to wear.","https://superkicks.in/wp-content/uploads/2020/05/patent-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/05/patent.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/05/patent-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/05/patent-4.jpg?x44010"
https://superkicks.in/product/kyrie-6-ep/,KYRIE 6 EP,10995,Nike,"6, 7, 8, 9, 11",BQ4631-001,"Footwear, Sneakers","Designed for Kyrie Irving’s creative and unpredictable game, the Kyrie 6 focuses on comfort, control and energy return to help him go fast and stay fresh. Bouncy cushioning is paired with soft yet supportive foam for responsiveness and smooth heel-to-toe transitions, while the midfoot strap and plush, padded collar lock him in and help keep him a step ahead of the competition.","https://superkicks.in/wp-content/uploads/2020/03/kyb-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/kyb-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/kyb.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/kyb-5.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/kyb-3.jpg?x44010"
https://superkicks.in/product/torsion-x-core-black/,TORSION X CORE BLACK,17999,adidas originals,N/A,EE4884,"Footwear, Sneakers","The next generation of streetwear innovation reaches new levels. These shoes update the retro-tech Torsion System with Torsion X, an X-shaped support bar that lets your foot move naturally for easy comfort. Responsive Boost cushioning adds energy return.","https://superkicks.in/wp-content/uploads/2020/03/torsionboostblack-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/torsionboostblack-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/torsionboostblack-1.jpg?x44010"
https://superkicks.in/product/aztrek-96/,AZTREK 96,8999,Reebok,"4, 5, 6, 7",DV9397,"Footwear, Sneakers","The Aztrek 96 updates heritage Aztrek designs with a more angular shape and added overlays. Made in a mix of faux suede and textile, these women’s shoes show off extra attitude with overlays in the shape of an oversize Vector logo.","https://superkicks.in/wp-content/uploads/2020/03/aztrek96-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/aztrek96-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/aztrek96.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/aztrek96-2.jpg?x44010"
https://superkicks.in/product/pureboost-go/,PUREBOOST GO,10999,Adidas,"4, 5",B75827,"Footwear, Sneakers","Built to handle curbs, corners and uneven sidewalks, these natural running shoes have an expanded landing zone and a heel plate for added stability. A lightweight and stretchy knit upper supports your native stride. Energised cushioning works with the flexible outsole to give you a smooth and comfortable ride.","https://superkicks.in/wp-content/uploads/2020/03/goboost-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/goboost.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/goboost-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/goboost-4.jpg?x44010"
https://superkicks.in/product/yung-1-4/,YUNG-1,10999,Adidas,"8, 9, 10, 11",EF5341,"Footwear, Sneakers","The ’90s: when no colour combination was too much. These adidas Yung-1 Shoes bring back that fearless attitude with a bulky shape, and an embrace-the-clash colour scheme. Airy mesh lets your feet breathe. The thick sculpted midsole keeps you stable.","https://superkicks.in/wp-content/uploads/2020/06/221.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/218.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/219.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/06/220.jpg?x44010"
https://superkicks.in/product/instapump-fury-boost/,INSTAPUMP FURY BOOST,18999,Reebok,"6, 6-5, 7, 8, 8-5, 9, 10",FW5305,"Footwear, Sneakers",Reebok x Adidas have collaborated together to showcase the best technology from them in the Instapump Fury Boost OG,"https://superkicks.in/wp-content/uploads/2020/03/furyboost-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/furyboost-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/furyboost-2.jpg?x44010"
https://superkicks.in/product/sorrento-hi-naked-w/,SORRENTO-HI NAKED W,16000,Ylati,"3, 4, 5, 6",YLD217,"Footwear, Sneakers",Ylati Footwear all time style Sorrento sneakers are handmade from “naked” Italian suede and white and comfortable Margom rubber sole. This silhouette features a rolling rubberized leather detail and it is equipped with cushioned removable footbed and heel support for maximum comfort.,"https://superkicks.in/wp-content/uploads/2020/03/sorhip-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/sorhip.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/sohip-3.jpg?x44010"
https://superkicks.in/product/answer-5-x-eric-emanuel/,ANSWER 5 X ERIC EMANUEL,19999,Reebok,"7, 9, 10",EH0408,"Basketball, Footwear, Sneakers","These retro court-inspired shoes are a collaboration with Eric Emanuel, a NY-based streetwear designer known for his basketball-themed collections. They bring back the iconic look of Allen Iverson’s 2001 Answer V shoes. The upper is made of soft tumbled leather with pearlized synthetic overlays and a hook-and-loop heel strap. The logo jewel on the side is a mash-up of Iverson’s usual I3 logo and Eric’s EE branding.","https://superkicks.in/wp-content/uploads/2020/03/eric-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/eric-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/eric-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/eric.jpg?x44010"
https://superkicks.in/product/cl-leather-mu/,CL LEATHER MU,8999,Reebok,"7, 10, 11",DV7219,"Classics, Footwear, Sneakers","The Classic Leather first hit the ground in 1983 as a performance running style. These men’s shoes offer a striking take on the street-style icon with translucent mesh overlays and reflective trim that adds an eye-catching flash. The leather upper offers the same soft, glove-like feel that made the original design an instant classic.","https://superkicks.in/wp-content/uploads/2020/03/clmu-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/clmu-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/clmu.jpg?x44010"
https://superkicks.in/product/instapump-fury-og-white/,INSTAPUMP FURY OG WHITE,14999,Reebok,"4, 5, 6, 7",EF3143,"Footwear, Sneakers","Voted Most Popular since 1994, the fierce InstaPump Fury has no rivals. These women’s shoes feature an iconic Pump on the upper for a bold ’90s attitude. The Pump uses air instead of laces to adjust for a personalised fit. Pops of contrast colour add extra flair.","https://superkicks.in/wp-content/uploads/2020/03/instaw-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/instaw-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/instaw.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/instaw-4.jpg?x44010"
https://superkicks.in/product/answer-5/,ANSWER 5,16999,Reebok,"8, 9, 10, 11",DV6961,"Basketball, Classics, Footwear, Sneakers","These mid-top shoes bring back the iconic look of basketball great Allen Iverson’s 2001 Answer V design. They’re made of soft tumbled leather with pearlised synthetic overlays and a hook-and-loop heel strap. Authentic details include an Allen Iverson graphic on the sockliner, an Iverson logo, and a “3” for his now-retired jersey number.","https://superkicks.in/wp-content/uploads/2020/03/answer.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/answer-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/answer-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/answer-4.jpg?x44010"
https://superkicks.in/product/workout-ripple-og/,WORKOUT RIPPLE OG,8999,Reebok,"4, 5, 6",DV8239,"Footwear, Sneakers","This high-gloss statement shoe catches eyes from all angles. With a low-cut design, your look is sleek and sophisticated. The EVA midsole keeps feet cushioned and comfy, so there’s nothing slowing you down. The durable rubber outsole outlasts wear and tear and adds some fun with a rippled effect. Stand up and stand out in these clear winners.","https://superkicks.in/wp-content/uploads/2020/03/ripple-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/ripple.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/ripple-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/ripple-4.jpg?x44010"
https://superkicks.in/product/reebok-x-nepenthes-workout-plus/,REEBOK X NEPENTHES WORKOUT PLUS,9999,Reebok,"7, 8, 9, 10, 11",FW8461,"Footwear, Sneakers","When classic sneakers are what your kid seeks, these Workout Plus shoes add up to winning style. Clean and simple from heel to toe, they foot jeans or shorts just right. A gum rubber outsole answers the old-school authenticity test with a perfect score.","https://superkicks.in/wp-content/uploads/2020/03/nepen-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/nepen-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/nepen-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/nepen.jpg?x44010"
https://superkicks.in/product/disruptor-2-mule/,DISRUPTOR 2 MULE,5999,Fila,N/A,11008373,"Footwear, Sneakers","Slip into something bold with the Disruptor 2 Mule, featuring a clog-like remodel for our chunky icon.","https://superkicks.in/wp-content/uploads/2020/03/muledis.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/muledis-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/muledis-2.jpg?x44010"
https://superkicks.in/product/gel-kayano-5-og/,GEL KAYANO 5 OG,13999,Asics,"7, 8, 9, 10, 11",1021A163.002,"Footwear, New Arrivals, Sneakers","From the legendary GEL-KAYANO™ series, this design combines retro features with advanced technologies. It boasts GEL™ technology cushioning for shock absorption and a sturdy midsole construction for stability and support. Inspired by shoes of the ’90s, it’s crafted from a lightweight mesh fabric that allows for ease of movement and boosts air flow for a cool, fresh feeling throughout the day. The GEL-KAYANO™ 5 OG sportstyle shoe blends comfort and style, adapting to any occasion with minimal fuss and maximum impact.","https://superkicks.in/wp-content/uploads/2020/03/kay5-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/kay5-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/kay5.jpg?x44010"
https://superkicks.in/product/zx-2k-4d-solar-yellow/,ZX 2K 4D SOLAR YELLOW,21999,adidas originals,"6, 7, 8, 9, 10",FV9028,"Footwear, Sneakers","Fusing cultural references with technological advancements, the new ZX model emerges in an expressive gradient. Staying true to the innovative ZX spirit, the shoe features the cutting-edge adidas 4D midsole and stands out from the crowd with the boldest mesh upper.","https://superkicks.in/wp-content/uploads/2020/05/ns227.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/05/ns228.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/05/ns229.jpg?x44010"
https://superkicks.in/product/positano-senape/,POSITANO SENAPE,17000,Ylati,"7, 8, 9, 10",YL144SEN,"Footwear, Sneakers",Handmade from YELLOW and white Italian Nappa and white and comfortable rubber sole. This silhouette features first choice mesh details and it is equipped with a cushioned removable footbed and heel support for maximum comfort.,"https://superkicks.in/wp-content/uploads/2020/03/posyellow-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/posyellow-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/posyellow-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/posyellow.jpg?x44010"
https://superkicks.in/product/i-5923-blue/,I-5923 BLUE,11999,adidas originals,"8, 11, 12",BD7597,"Footwear, Sneakers","Inspired by iconic ’70s running style, the I-5923 has a retro look with a modern feel.","https://superkicks.in/wp-content/uploads/2020/03/ns60.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/ns63.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/ns62.jpg?x44010, https://superkicks.in/wp-content/uploads/2020/03/ns61.jpg?x44010"
